"","x"
"19618",8.97
"19619",5.79316666666667
"19620",2.42633333333333
"19621",2.1
"19622",0.102
"19623",6.751
"19624",5.268
"19625",6.92
"19626",3.05
"19627",2.17516666666667
"19628",8.81866666666667
"19629",4.09
"19630",4.61116666666667
"19631",2.48266666666667
"19632",8.89
"19633",2.16733333333333
"19634",2.45666666666667
"19635",7.634
"19636",1.28166666666667
"19637",0.0499999999999995
"19638",0.288666666666666
"19639",7.695
"19640",0.0899999999999986
"19641",6.05666666666667
"19642",1.98
"19643",4.08
"19644",3.327
"19645",-7.8159700933611e-16
"19646",4.035
"19647",5.74483333333333
"19648",1.08
"19649",1.46916666666667
"19650",4.04366666666667
"19651",8.69
"19652",1.6285
"19653",6.11383333333333
"19654",2.156
"19655",8.82433333333333
"19656",5.01866666666667
"19657",0.0699999999999993
"19658",3.35566666666667
"19659",4.51
"19660",-8.5265128291212e-16
"19661",6.95
"19662",2.604
"19663",3.55883333333333
"19664",3.11316666666667
"19665",1.8425
"19666",1.24633333333333
"19667",1.21
"19668",1.04
"19669",6.81
"19670",5.96666666666667
"19671",0.999999999999997
"19672",6.102
"19673",6.87433333333333
"19674",5.4875
"19675",4.96116666666667
"19676",4.80466666666667
"19677",1.057
"19678",8.096
"19679",1.04
"19680",2.65283333333333
"19681",4.94266666666667
"19682",3.0675
"19683",4.4725
"19684",8.0065
"19685",6.6615
"19686",3.18066666666667
"19687",5.93466666666667
"19688",5.1685
"19689",-7.99360577730113e-16
"19690",5.52466666666667
"19691",2.63733333333333
"19692",6.94666666666667
"19693",3.114
"19694",2.988
"19695",4.13
"19696",4.154
"19697",7
"19698",5.18083333333333
"19699",1.155
"19700",8.30316666666667
"19701",3.42766666666667
"19702",4.05
"19703",5.01
"19704",2.32416666666667
"19705",7.01
"19706",4.07116666666667
"19707",4.22733333333333
"19708",5.20383333333333
"19709",6.9
"19710",4.22133333333333
"19711",1.374
"19712",6.55983333333333
"19713",4.31333333333333
"19714",3.34
"19715",7.01
"19716",3.55216666666667
"19717",2.2745
"19718",3.55183333333333
"19719",2.37183333333333
"19720",5.84916666666667
"19721",1.11
"19722",3.946
"19723",3.28416666666667
"19724",8.92
"19725",8.9
"19726",1.05
"19727",6.509
"19728",5.36033333333333
"19729",5.90166666666667
"19730",7.57866666666667
"19731",4.02666666666667
"19732",1.57766666666667
"19733",3.16516666666667
"19734",4.92
"19735",2.71666666666667
"19736",2
"19737",2.20333333333333
"19738",7.89
"19739",3.98
"19740",0.0199999999999993
"19741",6.8645
"19742",5.96
"19743",4.0525
"19744",3.4135
"19745",2.55066666666667
"19746",3.68033333333333
"19747",1.002
"19748",6.14433333333333
"19749",5.57066666666667
"19750",6.972
"19751",5.785
"19752",7.08466666666667
"19753",9
"19754",-1.15463194561016e-15
"19755",3.28883333333333
"19756",3.8255
"19757",5.715
"19758",7.91533333333333
"19759",5.66616666666667
"19760",8.68
"19761",4.72983333333333
"19762",5.78566666666667
"19763",8.888
"19764",5.062
"19765",8.055
"19766",6.4645
"19767",1.394
"19768",4.74166666666667
"19769",8.4415
"19770",3.85966666666667
"19771",2.01166666666667
"19772",6.92
"19773",5.98866666666667
"19774",6.68666666666667
"19775",7.256
"19776",1.13
"19777",6.01116666666667
"19778",0.999999999999999
"19779",6.17183333333333
"19780",8.931
"19781",6.8825
"19782",5.13083333333333
"19783",1.07
"19784",5.31816666666667
"19785",0.0299999999999987
"19786",4.96883333333333
"19787",7.461
"19788",5.05483333333333
"19789",7.38
"19790",1.07533333333333
"19791",4.05
"19792",7.67483333333333
"19793",2.105
"19794",1.03166666666667
"19795",7.14966666666667
"19796",5.96
"19797",5.616
"19798",2.15533333333333
"19799",4.58
"19800",2.15466666666667
"19801",3.504
"19802",4.51083333333333
"19803",5.61833333333333
"19804",2.47266666666667
"19805",7.50133333333333
"19806",0.403
"19807",2.32316666666667
"19808",6.89533333333333
"19809",2.9655
"19810",7.41233333333333
"19811",6.12783333333333
"19812",3.182
"19813",0.119999999999999
"19814",7.02
"19815",2.44
"19816",6.49566666666667
"19817",2.30166666666667
"19818",8.70083333333333
"19819",1.965
"19820",2
"19821",1.75466666666667
"19822",2
"19823",8.15016666666667
"19824",3.64083333333333
"19825",0.0659999999999997
"19826",5.8345
"19827",3.488
"19828",6.25383333333333
"19829",-1.3944401189292e-15
"19830",3.54916666666667
"19831",6.92616666666667
"19832",4.7715
"19833",1
"19834",6.59266666666667
"19835",0.0766666666666659
"19836",3.3535
"19837",0.999999999999999
"19838",5.25333333333333
"19839",5.01833333333333
"19840",6.64866666666667
"19841",8.892
"19842",3.12733333333333
"19843",1.38583333333333
"19844",6.07883333333334
"19845",4.742
"19846",0.119999999999999
"19847",4
"19848",6.44316666666667
"19849",2.0705
"19850",2.124
"19851",1.75133333333333
"19852",8.89
"19853",5.13516666666667
"19854",6.83033333333333
"19855",3.38733333333333
"19856",5.89166666666667
"19857",3.05916666666667
"19858",5.95
"19859",5.653
"19860",6.88
"19861",7.75
"19862",0.00999999999999959
"19863",5.033
"19864",2.055
"19865",6.965
"19866",-9.05941988094128e-16
"19867",2.8725
"19868",-1.52766688188422e-15
"19869",2.224
"19870",0.0399999999999986
"19871",2.02933333333333
"19872",4
"19873",4.18883333333333
"19874",5.03233333333333
"19875",7.7435
"19876",2.431
"19877",4.9195
"19878",3.242
"19879",6.6675
"19880",5.583
"19881",1.03
"19882",4.15166666666667
"19883",2.11
"19884",4.9075
"19885",5.35483333333333
"19886",2.2015
"19887",8.95
"19888",8.072
"19889",6.86983333333333
"19890",8.31633333333333
"19891",4.36966666666667
"19892",4.52583333333333
"19893",4.70483333333333
"19894",4.13066666666667
"19895",7.24266666666667
"19896",5.60716666666667
"19897",4.533
"19898",5.86416666666667
"19899",5.04333333333333
"19900",-1.20792265079217e-15
"19901",0.13
"19902",5.941
"19903",8.9
"19904",4.965
"19905",4.87466666666667
"19906",4.51416666666667
"19907",4.20283333333333
"19908",2.50516666666667
"19909",2.82666666666667
"19910",2.6395
"19911",0.999999999999999
"19912",6.49166666666667
"19913",7.20916666666667
"19914",6.033
"19915",0.0999999999999994
"19916",0.105
"19917",1.068
"19918",5.69066666666667
"19919",4.6885
"19920",4.11
"19921",2.216
"19922",-5.6843418860808e-16
"19923",2.62916666666667
"19924",5.281
"19925",6.9
"19926",6.29466666666667
"19927",4.7775
"19928",2.511
"19929",4.3475
"19930",4.83416666666667
"19931",8.93
"19932",4.068
"19933",4.416
"19934",5.68466666666667
"19935",6.00566666666667
"19936",5.003
"19937",0.19
"19938",6.10766666666667
"19939",8.796
"19940",1.13
"19941",3.3285
"19942",2.45366666666667
"19943",4.037
"19944",-5.59552404411079e-16
"19945",0.653166666666666
"19946",3.92366666666667
"19947",1.12
"19948",6.74866666666667
"19949",5.94
"19950",2.20533333333333
"19951",4.67
"19952",1.46616666666667
"19953",2.8135
"19954",6.77
"19955",4.94216666666667
"19956",1.204
"19957",7.22316666666667
"19958",-9.41469124882133e-16
"19959",1.3295
"19960",4.535
"19961",7.01
"19962",6.85
"19963",4.82833333333333
"19964",7.88266666666667
"19965",1.489
"19966",2.1
"19967",6.91
"19968",6.705
"19969",0.566666666666666
"19970",3.1445
"19971",1.52583333333333
"19972",6.946
"19973",3.77533333333333
"19974",-8.70414851306123e-16
"19975",3.02
"19976",1.06
"19977",4.0175
"19978",1.5715
"19979",3.07
"19980",7.932
"19981",3.058
"19982",6.706
"19983",3
"19984",8.75916666666667
"19985",0.999999999999996
"19986",6.94733333333333
"19987",6.95
"19988",1.08
"19989",2.65016666666667
"19990",3.85433333333333
"19991",4.88
"19992",7.5325
"19993",0.729
"19994",4.47883333333333
"19995",2.264
"19996",3.811
"19997",5.98
"19998",4.91083333333333
"19999",5.15233333333333
"20000",5.65333333333333
"20001",6.529
"20002",0.0699999999999991
"20003",3.714
"20004",4.115
"20005",5.875
"20006",3.87833333333333
"20007",4.888
"20008",2.02216666666667
"20009",6.798
"20010",6.48583333333333
"20011",4.06233333333333
"20012",5.46983333333333
"20013",4.01466666666667
"20014",8.986
"20015",0.6655
"20016",3.069
"20017",1.08
"20018",4.90633333333333
"20019",3.16683333333333
"20020",1.06
"20021",2.072
"20022",2.88833333333333
"20023",2.0375
"20024",5.00633333333333
"20025",7.2635
"20026",8.82833333333333
"20027",4.545
"20028",2.22833333333333
"20029",7.79183333333333
"20030",3.44816666666667
"20031",4.9665
"20032",4.952
"20033",5.333
"20034",3.05133333333333
"20035",4.23666666666667
"20036",3.75816666666667
"20037",6.035
"20038",5.751
"20039",5.0975
"20040",4.86166666666667
"20041",8.99
"20042",8.705
"20043",6.846
"20044",5.1625
"20045",6.4065
"20046",6.19583333333333
"20047",4.32883333333333
"20048",3.98
"20049",6.4805
"20050",7.5105
"20051",7
"20052",4.84933333333333
"20053",5.3845
"20054",4.1955
"20055",4.19
"20056",8.81166666666667
"20057",0.0399999999999988
"20058",8.761
"20059",5.9375
"20060",6.89
"20061",4.156
"20062",8.625
"20063",4.62616666666667
"20064",1.08
"20065",8.988
"20066",5.762
"20067",6.5935
"20068",5.37083333333333
"20069",6.849
"20070",5.83733333333333
"20071",2.28766666666667
"20072",5.099
"20073",7.82283333333333
"20074",8.535
"20075",7.47033333333333
"20076",4.5315
"20077",2.632
"20078",5.15883333333333
"20079",4.981
"20080",5.23966666666667
"20081",0.6535
"20082",4.34016666666667
"20083",5.66166666666667
"20084",0.999999999999997
"20085",7.2205
"20086",4.246
"20087",5.912
"20088",2.1535
"20089",6.51116666666667
"20090",2.49983333333333
"20091",6.99933333333333
"20092",7.60666666666667
"20093",8.4815
"20094",3.79533333333333
"20095",4.152
"20096",6.748
"20097",1.08
"20098",6.92033333333333
"20099",5.84316666666667
"20100",6
"20101",0.999999999999999
"20102",7.29833333333333
"20103",-7.105427357601e-16
"20104",0.989999999999998
"20105",3.4025
"20106",0.420499999999999
"20107",1.01
"20108",3.14
"20109",4.00333333333333
"20110",5.778
"20111",4.905
"20112",2.97
"20113",7.055
"20114",3.15166666666667
"20115",8.17983333333333
"20116",8.98
"20117",3.80916666666667
"20118",3.38483333333333
"20119",0.0899999999999995
"20120",7.05733333333333
"20121",5.36883333333333
"20122",8.755
"20123",5.873
"20124",5.87333333333333
"20125",3.9575
"20126",5.659
"20127",5.57016666666667
"20128",6.92
"20129",3.03
"20130",5.62933333333333
"20131",1.201
"20132",5.15716666666667
"20133",7.4275
"20134",5.53033333333333
"20135",7.005
"20136",5.22416666666667
"20137",0.989999999999999
"20138",5.9245
"20139",0.227
"20140",4.51866666666667
"20141",2.4165
"20142",2.6265
"20143",5.43633333333333
"20144",7.685
"20145",5.21866666666667
"20146",1.2475
"20147",8.70233333333333
"20148",2.2785
"20149",5.26766666666667
"20150",7.11083333333333
"20151",6.91
"20152",5.15983333333333
"20153",2.75266666666667
"20154",5.31916666666667
"20155",6.19616666666667
"20156",1.335
"20157",6.76666666666667
"20158",6.371
"20159",4.32266666666667
"20160",6.02
"20161",6.8
"20162",5.94
"20163",0.0449999999999989
"20164",6.96
"20165",6.074
"20166",3
"20167",1.3685
"20168",0.708833333333333
"20169",6.89
"20170",8.59
"20171",5.661
"20172",6.975
"20173",6.144
"20174",1.12
"20175",0.205
"20176",7.97316666666667
"20177",9
"20178",5.33733333333333
"20179",-8.88178419700125e-16
"20180",2.9605
"20181",6.9
"20182",6.745
"20183",4.10333333333333
"20184",4.49
"20185",6.94
"20186",1.03
"20187",4.69583333333333
"20188",7.13
"20189",1.40083333333333
"20190",3.1675
"20191",4.29766666666667
"20192",0.226999999999999
"20193",2.48866666666667
"20194",8.0915
"20195",1.06
"20196",6.718
"20197",0.0499999999999994
"20198",2.48333333333333
"20199",0.0899999999999996
"20200",1.163
"20201",5.232
"20202",0.134999999999999
"20203",3.62583333333333
"20204",7.122
"20205",8.345
"20206",2.5135
"20207",4.212
"20208",4.0125
"20209",8.93
"20210",7.664
"20211",4.77983333333333
"20212",-6.03961325396085e-16
"20213",4
"20214",3.374
"20215",5.684
"20216",1.01
"20217",6.59366666666667
"20218",4.116
"20219",5.82683333333333
"20220",8.95
"20221",5.76283333333333
"20222",6.13366666666667
"20223",8.70166666666667
"20224",4.348
"20225",6.704
"20226",6.425
"20227",6.6465
"20228",8.9
"20229",2
"20230",3.06
"20231",6.77333333333334
"20232",5.89333333333333
"20233",5.322
"20234",4.12
"20235",4.71783333333333
"20236",0.146666666666666
"20237",1.263
"20238",8.37666666666667
"20239",0.3875
"20240",5.02083333333333
"20241",7.83666666666667
"20242",2.33233333333333
"20243",1.46933333333333
"20244",5.4285
"20245",4.155
"20246",7.34416666666667
"20247",3.16266666666667
"20248",5.1085
"20249",7.71416666666667
"20250",5.08166666666667
"20251",0.999999999999997
"20252",0.999999999999999
"20253",6.7985
"20254",7.20816666666667
"20255",0.0399999999999995
"20256",6.81116666666667
"20257",4.88233333333333
"20258",1.8435
"20259",9
"20260",2.9965
"20261",2.05
"20262",0.227499999999999
"20263",4.79516666666667
"20264",5.05033333333333
"20265",5.4785
"20266",0.13
"20267",6.03
"20268",0.6075
"20269",1.14133333333333
"20270",7.96366666666667
"20271",8.178
"20272",8.51666666666667
"20273",4.124
"20274",1.18
"20275",4.01666666666667
"20276",9
"20277",1.05733333333333
"20278",5.85
"20279",4.76783333333333
"20280",1.44583333333333
"20281",2.07733333333333
"20282",3.3895
"20283",1.08
"20284",6.88
"20285",4.3105
"20286",6.03
"20287",3.00833333333333
"20288",8.87
"20289",5.893
"20290",5.429
"20291",6.92
"20292",5.16466666666667
"20293",4.12
"20294",7.7415
"20295",4.69666666666667
"20296",4.882
"20297",3.437
"20298",4.81983333333333
"20299",7.646
"20300",8.15683333333333
"20301",3.02666666666667
"20302",1.29666666666667
"20303",0.999999999999997
"20304",3.565
"20305",4.06333333333333
"20306",8.7775
"20307",0.510333333333333
"20308",4.04
"20309",8.778
"20310",4.48316666666667
"20311",8.6245
"20312",0.0449999999999995
"20313",3.646
"20314",3.12233333333333
"20315",1.02
"20316",4.17366666666667
"20317",2.005
"20318",0.717666666666666
"20319",4.302
"20320",0.999999999999999
"20321",-7.72715225139109e-16
"20322",7.054
"20323",0.999999999999998
"20324",7.06666666666667
"20325",4.08
"20326",5.62533333333333
"20327",1.35733333333333
"20328",4.805
"20329",6.91
"20330",7.02566666666667
"20331",7.541
"20332",1.092
"20333",4.9955
"20334",5.09533333333333
"20335",3.2905
"20336",0.0599999999999993
"20337",5.2885
"20338",8.648
"20339",4.90916666666667
"20340",8.96
"20341",5.101
"20342",0.422333333333333
"20343",8.61266666666667
"20344",4.71833333333333
"20345",1.64566666666667
"20346",6.91
"20347",7.27433333333333
"20348",6.09883333333333
"20349",7.1565
"20350",3.399
"20351",1.024
"20352",6.64916666666667
"20353",7.673
"20354",5.66966666666667
"20355",3.18666666666667
"20356",7.369
"20357",6.741
"20358",6.49383333333333
"20359",8.68433333333333
"20360",6.96
"20361",5.91
"20362",2.99333333333333
"20363",3.1
"20364",4.864
"20365",3.08133333333333
"20366",2.285
"20367",-6.83897383169096e-16
"20368",1.80266666666667
"20369",6.81333333333334
"20370",0.999999999999998
"20371",1.06
"20372",8.89
"20373",1.04
"20374",3.14166666666667
"20375",0.090999999999999
"20376",5.10816666666667
"20377",4.31233333333333
"20378",0.0999999999999997
"20379",0.429999999999999
"20380",6.058
"20381",8.52333333333333
"20382",0.962
"20383",1.0325
"20384",6.9105
"20385",3.733
"20386",2.909
"20387",5.961
"20388",7.08533333333333
"20389",7.484
"20390",6.93
"20391",6.915
"20392",3.38433333333333
"20393",2.79216666666667
"20394",5.716
"20395",1.142
"20396",0.0899999999999997
"20397",8.75333333333333
"20398",2.03333333333333
"20399",2.73683333333333
"20400",-3.73034936274053e-16
"20401",6.43483333333333
"20402",2.92066666666667
"20403",6.79
"20404",4.04
"20405",5.1505
"20406",6.15583333333333
"20407",5.04616666666667
"20408",1.04
"20409",0.999999999999997
"20410",5.97
"20411",5.10716666666667
"20412",4.48433333333333
"20413",7.01
"20414",2.355
"20415",5.84533333333333
"20416",0.994999999999998
"20417",1.55966666666667
"20418",7.54583333333333
"20419",2.1465
"20420",8.504
"20421",7.2375
"20422",4.08
"20423",4.85216666666667
"20424",2.473
"20425",5.855
"20426",2.573
"20427",1.04
"20428",3.4765
"20429",3
"20430",1.275
"20431",1.308
"20432",5.81833333333333
"20433",3.28566666666667
"20434",6.43666666666667
"20435",2.89483333333333
"20436",5.84383333333333
"20437",7
"20438",6.119
"20439",0.23
"20440",8.97
"20441",6.0325
"20442",2.14
"20443",8.87866666666667
"20444",4.983
"20445",0.0333333333333324
"20446",4.807
"20447",7.74333333333333
"20448",0.486999999999999
"20449",0.999999999999999
"20450",0.119999999999999
"20451",6.68216666666667
"20452",7.01333333333333
"20453",2.1
"20454",8.6075
"20455",5.88
"20456",5.5165
"20457",0.0374999999999993
"20458",2.1
"20459",4.12
"20460",0.999999999999998
"20461",2.52
"20462",-4.88498130835069e-16
"20463",0.999999999999999
"20464",4
"20465",6.80166666666667
"20466",5.86933333333333
"20467",5.8735
"20468",8.83
"20469",1.04
"20470",6.738
"20471",1.65516666666667
"20472",6.96
"20473",2.09666666666667
"20474",0.999999999999997
"20475",7.488
"20476",6.84716666666667
"20477",5.16
"20478",3.432
"20479",8.886
"20480",1.0675
"20481",3.6595
"20482",0.682
"20483",0.239999999999999
"20484",7.6405
"20485",5.77983333333333
"20486",8.382
"20487",0.12
"20488",4.09366666666667
"20489",2.4175
"20490",5.81666666666667
"20491",7
"20492",4.604
"20493",3.115
"20494",2.14666666666667
"20495",0.999999999999999
"20496",8.728
"20497",4.6685
"20498",5.76983333333333
"20499",4.53416666666667
"20500",8.96
"20501",0.999999999999997
"20502",7.56583333333333
"20503",7.98666666666667
"20504",7.5685
"20505",1.14
"20506",7.938
"20507",7.735
"20508",4.12316666666667
"20509",4.15
"20510",3.18683333333333
"20511",5.20216666666667
"20512",5.81333333333333
"20513",2.83766666666667
"20514",1.08666666666667
"20515",5.70533333333333
"20516",5.7375
"20517",4
"20518",5.93666666666667
"20519",3.5715
"20520",6.01333333333333
"20521",7.476
"20522",1.19133333333333
"20523",5.13833333333333
"20524",-6.66133814775094e-16
"20525",4.99233333333333
"20526",0.11
"20527",-5.15143483426073e-16
"20528",8.68833333333333
"20529",6.84933333333333
"20530",0.999999999999999
"20531",8.03316666666667
"20532",-4.44089209850063e-16
"20533",3.23966666666667
"20534",7.749
"20535",4.52183333333333
"20536",2.25
"20537",5.31766666666667
"20538",5.18483333333333
"20539",3.52716666666667
"20540",2.12
"20541",4.0985
"20542",2.00616666666667
"20543",2.98
"20544",4.931
"20545",5.0325
"20546",0.049999999999999
"20547",0.183333333333332
"20548",3.07666666666667
"20549",-1.62536650805123e-15
"20550",5.94666666666667
"20551",5.70533333333333
"20552",1.08
"20553",9
"20554",1.06
"20555",4.1525
"20556",8.1235
"20557",6.77833333333333
"20558",2.15166666666667
"20559",-1.08357767203415e-15
"20560",4.52033333333333
"20561",0.999999999999997
"20562",4.86916666666667
"20563",5.343
"20564",4.33
"20565",7.96983333333333
"20566",4.573
"20567",1.05
"20568",0.0599999999999997
"20569",4.741
"20570",1.03
"20571",6.902
"20572",0.208333333333333
"20573",6.8
"20574",2.998
"20575",5.84666666666667
"20576",6.925
"20577",8.94
"20578",5.952
"20579",2.01
"20580",5.5255
"20581",6.824
"20582",5.31
"20583",0.149999999999999
"20584",5.7365
"20585",3.08
"20586",1.16483333333333
"20587",2.48433333333333
"20588",3.03683333333333
"20589",3.15683333333333
"20590",4.96166666666667
"20591",4.9765
"20592",1.01
"20593",5.2
"20594",1.08
"20595",8.83416666666667
"20596",1.19666666666667
"20597",6.03133333333333
"20598",8.76
"20599",6.67666666666667
"20600",8.95
"20601",3.25
"20602",2.899
"20603",-1.19904086659517e-15
"20604",6.43016666666667
"20605",3.04333333333333
"20606",0.999999999999998
"20607",4.87666666666667
"20608",2.4225
"20609",3.288
"20610",5.93383333333333
"20611",5.16883333333333
"20612",1.066
"20613",5.94
"20614",6.77266666666667
"20615",8.35033333333333
"20616",2.98
"20617",7.99183333333333
"20618",5.17866666666667
"20619",4.29433333333333
"20620",5.7205
"20621",5.019
"20622",3.802
"20623",8.2025
"20624",4.00133333333333
"20625",0.766
"20626",5.1375
"20627",6.9
"20628",6.8835
"20629",4.808
"20630",5.448
"20631",1.07
"20632",4.942
"20633",0.0499999999999997
"20634",6.66433333333333
"20635",7.233
"20636",0.0199999999999994
"20637",4.11666666666667
"20638",0.3
"20639",0.0199999999999993
"20640",4.186
"20641",7.91083333333333
"20642",4.909
"20643",2.654
"20644",5.69966666666667
"20645",6.86216666666667
"20646",0.4435
"20647",-8.26005930321117e-16
"20648",6.70666666666667
"20649",4.257
"20650",4.38616666666667
"20651",7.7015
"20652",5.97666666666667
"20653",7.59216666666667
"20654",4.43616666666667
"20655",6.8925
"20656",6.66233333333333
"20657",0.999999999999999
"20658",5.665
"20659",7.912
"20660",3.03
"20661",4.38533333333333
"20662",7.17633333333333
"20663",5.894
"20664",3.425
"20665",0.23
"20666",4.592
"20667",8.2525
"20668",6.01
"20669",6.30366666666667
"20670",3.0475
"20671",8.758
"20672",1.87633333333333
"20673",3
"20674",0.797666666666667
"20675",1.03
"20676",4.55633333333333
"20677",7.612
"20678",8.11516666666667
"20679",6.4225
"20680",3.27833333333333
"20681",8.74666666666667
"20682",3.01866666666667
"20683",3.05
"20684",7.088
"20685",7.94733333333333
"20686",2.923
"20687",6.458
"20688",9
"20689",2.43
"20690",6.80883333333333
"20691",7
"20692",5.15166666666667
"20693",3.45233333333333
"20694",4.05
"20695",5.96966666666667
"20696",5.038
"20697",6.073
"20698",4.79833333333333
"20699",4.72166666666667
"20700",8.84
"20701",4.145
"20702",6.97
"20703",5.00833333333333
"20704",5.40233333333333
"20705",0.591
"20706",3.16333333333333
"20707",5.87
"20708",4.954
"20709",0.365166666666666
"20710",4.4015
"20711",5.5525
"20712",3
"20713",8.70133333333333
"20714",2.6235
"20715",7.15
"20716",1.42266666666667
"20717",6.86
"20718",5.5775
"20719",3.47833333333333
"20720",7.9545
"20721",3.71
"20722",2.02
"20723",-3.19744231092045e-16
"20724",5.7485
"20725",2.3125
"20726",4.24916666666667
"20727",0.0524999999999992
"20728",0.999999999999998
"20729",4.13433333333333
"20730",-7.72715225139109e-16
"20731",5.86
"20732",7.09533333333333
"20733",0.0566666666666665
"20734",0.0729999999999995
"20735",5.046
"20736",5.692
"20737",2.17016666666667
"20738",0.999999999999998
"20739",3.09416666666667
"20740",6.91
"20741",1.11
"20742",2.04
"20743",4.40033333333333
"20744",3.24466666666667
"20745",7.27766666666667
"20746",7
"20747",0.0599999999999994
"20748",3.06883333333333
"20749",8.46716666666667
"20750",5.12016666666667
"20751",4.7185
"20752",3.49333333333333
"20753",7.29716666666667
"20754",2.3365
"20755",7.902
"20756",0.00999999999999937
"20757",1.19
"20758",6.952
"20759",7.03933333333333
"20760",3.0775
"20761",3
"20762",4.882
"20763",5.19366666666667
"20764",2.71283333333333
"20765",6.334
"20766",4.79466666666667
"20767",7.50416666666667
"20768",4.93
"20769",1.14
"20770",0.999999999999997
"20771",2.873
"20772",5.77266666666667
"20773",1.11
"20774",2.54316666666667
"20775",4.341
"20776",5.60566666666667
"20777",3.14416666666667
"20778",2.83716666666667
"20779",0.999999999999998
"20780",4.18416666666667
"20781",7.11766666666667
"20782",3.48583333333333
"20783",6.5925
"20784",5.02333333333333
"20785",5.94083333333333
"20786",8.935
"20787",6.94966666666667
"20788",3.948
"20789",7.24983333333333
"20790",0.1525
"20791",7.338
"20792",7.03183333333333
"20793",5.69366666666667
"20794",6.81333333333333
"20795",1.08
"20796",4.99666666666667
"20797",6.685
"20798",5.25316666666667
"20799",7.87633333333333
"20800",0.0499999999999996
"20801",8.11566666666667
"20802",5.55266666666667
"20803",3.66533333333333
"20804",1.0275
"20805",6.79966666666667
"20806",2.12733333333333
"20807",4
"20808",3.5525
"20809",4.5085
"20810",8.77
"20811",7
"20812",3.36316666666667
"20813",5.85166666666667
"20814",0.237666666666666
"20815",4.02216666666667
"20816",1.07
"20817",3.69466666666667
"20818",2.66866666666667
"20819",5.04
"20820",2.165
"20821",6.68033333333333
"20822",7.91183333333333
"20823",6.99
"20824",5.03533333333333
"20825",2.41433333333333
"20826",5.9825
"20827",7.06016666666667
"20828",0.9725
"20829",8.2175
"20830",6.93
"20831",5.8215
"20832",6.89
"20833",5.99783333333333
"20834",2.055
"20835",3.128
"20836",4.66866666666667
"20837",6.79
"20838",6.91866666666667
"20839",3.46833333333333
"20840",2.86566666666667
"20841",0.574
"20842",3.41733333333333
"20843",4.15666666666667
"20844",5.78666666666667
"20845",6.45183333333333
"20846",3.54783333333333
"20847",5.18216666666667
"20848",1.01
"20849",0.999999999999998
"20850",5.83216666666667
"20851",8.68933333333333
"20852",1.474
"20853",1.18
"20854",7.97
"20855",1.12
"20856",7.471
"20857",3.04
"20858",0.0399999999999992
"20859",5.86166666666667
"20860",3.61266666666667
"20861",2.64183333333333
"20862",4.23833333333333
"20863",3.5225
"20864",8.47616666666667
"20865",2.487
"20866",0.12
"20867",8.845
"20868",4.87083333333333
"20869",8.858
"20870",4.59483333333333
"20871",2.43383333333333
"20872",5.463
"20873",4.99933333333333
"20874",7.83833333333333
"20875",0.172
"20876",3.2535
"20877",1.09
"20878",5.53966666666667
"20879",1.065
"20880",0.270833333333333
"20881",0.999999999999999
"20882",8.60416666666667
"20883",5.55333333333333
"20884",8.7565
"20885",2.036
"20886",3.5565
"20887",2
"20888",1
"20889",4.9055
"20890",8.96666666666667
"20891",2.0325
"20892",2.04666666666667
"20893",5.9925
"20894",7.32533333333333
"20895",3.28866666666667
"20896",8.395
"20897",1.084
"20898",8.66333333333333
"20899",1.232
"20900",3.74983333333333
"20901",2.93666666666667
"20902",2.0325
"20903",7.69766666666667
"20904",6.38766666666667
"20905",4.17
"20906",5.18333333333333
"20907",2.2905
"20908",2
"20909",5.9
"20910",1.04
"20911",1.108
"20912",8.86
"20913",1.16466666666666
"20914",5.20716666666667
"20915",2.2245
"20916",6.08383333333333
"20917",3.388
"20918",0.993999999999999
"20919",4.74583333333333
"20920",5.89
"20921",7.18833333333333
"20922",3.1
"20923",5.789
"20924",2.2075
"20925",6.895
"20926",8.87583333333333
"20927",0.0599999999999991
"20928",8
"20929",3.75116666666667
"20930",7.02
"20931",4.08
"20932",5.69033333333333
"20933",7.926
"20934",7.23916666666667
"20935",3.82533333333333
"20936",6.916
"20937",4.878
"20938",3.2005
"20939",6.6225
"20940",5.633
"20941",5.95733333333333
"20942",6.99666666666667
"20943",7.00666666666667
"20944",6.99533333333333
"20945",5.35533333333333
"20946",2.25
"20947",2.2425
"20948",7.76083333333333
"20949",8.85
"20950",6.2335
"20951",5.20133333333333
"20952",6.9
"20953",3.22566666666667
"20954",4.93816666666667
"20955",2.719
"20956",7.45683333333333
"20957",7.54016666666667
"20958",5.43516666666667
"20959",0.9555
"20960",5.40766666666667
"20961",5.30433333333333
"20962",0.453999999999999
"20963",2.25333333333333
"20964",0.135
"20965",1.24
"20966",0.0899999999999992
"20967",6
"20968",3
"20969",4.07
"20970",3.5585
"20971",0.51
"20972",5.45883333333333
"20973",2.753
"20974",0.1525
"20975",8.51
"20976",7.64
"20977",1.06
"20978",5.6965
"20979",5.7705
"20980",4.94566666666667
"20981",0.999999999999997
"20982",8.21633333333333
"20983",1.42316666666667
"20984",7.30416666666667
"20985",8.48333333333333
"20986",0.5575
"20987",7.37466666666667
"20988",1.12
"20989",3.29633333333333
"20990",4
"20991",7.41183333333333
"20992",4.845
"20993",0.999999999999999
"20994",5.2665
"20995",3.2075
"20996",5.92
"20997",0.999999999999997
"20998",4.9615
"20999",2.05
"21000",5.99
